"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","VGS Max (V)","Vgs(th) Max (V)","Id Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"NTMS4177PR2G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8N, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","12, ","20, ","2.5, ","-11.4, ","1.52, ","-, ","19, ","36, ","29, ","3100, ","13, ","30, ","550, ","370, ","SOIC-8 ","1 ","260 ","0.4132 ",
"NTMS5P02R2G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8N, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","10, ","-1.25, ","-5.4, ","2.5, ","48, ","33, ","48, ","4, ","1375, ","7, ","0.03, ","510, ","200, ","SOIC-8 ","1 ","260 ","0.354 ",
"NTND31015NZTAG","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","±8, ","1, ","0.22, ","0.125, ","Q1=Q2=2000, ","Q1=Q2=1500, ","-, ","-, ","12.3, ","-, ","-, ","3.6, ","2.6, ","XLLGA-6 ","1 ","260 ","0.0647 ",
"NTND31225CZTAG","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","±20, ","-, ","±8, ","1, ","0.22, ","0.125, ","N: 2000.00 , P: 6000.00, ","N: 1500.00 , P: 5000, ","-, ","-, ","N:12.3, P: 12.8, ","-, ","-, ","N:3.4<BR>P:2.8, ","2, ","XLLGA-6 ","1 ","260 ","0.08 ",
"NTNS3164NZT5G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","DFN-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","8, ","1, ","0.361, ","0.155, ","1000, ","700, ","-, ","0.8, ","24, ","0.1, ","-, ","5, ","3.3, ","SOT-883 ","1 ","260 ","0.0864 ",
"NTNS3193NZT5G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","8, ","1, ","0.23, ","0.12, ","1900, ","1400, ","0.7, ","0.7, ","15.8, ","-, ","-, ","3.5, ","2.4, ","XLLGA-3 ","1 ","260 ","0.0773 ",
"NTR0202PLT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","800, ","20, ","-2.3, ","-0.4, ","0.225, ","-, ","1100, ","1.15, ","1, ","70, ","0.4, ","7, ","74, ","26, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0932 ",
"NTR1P02T1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","180, ","20, ","-2.3, ","-1, ","0.4, ","-, ","280, ","11.9, ","1.8, ","165, ","-, ","8, ","110, ","35, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0801 ",
"NTR1P02LT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","12, ","-1.25, ","-1.3, ","0.4, ","350, ","220, ","17.6, ","3.1, ","225, ","-, ","8.5, ","130, ","55, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0511 ",
"NTR1P02LT3G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","12, ","-1.25, ","-1.3, ","0.4, ","350, ","220, ","17.6, ","3.1, ","225, ","-, ","8.5, ","130, ","55, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0617 ",
"NTR2101PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-8, ","-, ","8, ","1, ","-3.7, ","0.96, ","52, ","39, ","7.5, ","12, ","1173, ","2.5, ","-, ","289, ","218, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0868 ",
"NTR3C21NZT3G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","±8, ","1, ","6.5, ","1.58, ","33, ","24, ","12, ","17.6, ","1540, ","1, ","-, ","105, ","21, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1076 ",
"NTR3C21NZT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","±8, ","1, ","6.5, ","1.58, ","33, ","24, ","12, ","17.6, ","1540, ","1, ","-, ","105, ","21, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.078 ",
"NTR4003NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","1500, ","20, ","1.4, ","0.56, ","15, ","-, ","2000, ","4.76, ","1.15, ","21, ","0.23, ","-, ","19.7, ","8.1, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0299 ",
"NTR4003NT3G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","1500, ","20, ","1.4, ","0.56, ","15, ","-, ","2000, ","4.76, ","1.15, ","21, ","0.23, ","-, ","19.7, ","8.1, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0299 ",
"NTR4101PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","8, ","1.2, ","2.4, ","0.73, ","90, ","70, ","-, ","75, ","675, ","2.2, ","1008, ","100, ","75, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0644 ",
"NTR4170NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","55, ","12, ","1.4, ","3.2, ","1.25, ","110, ","70, ","2.4, ","4.76, ","432, ","1.4, ","2.9, ","53.6, ","37.1, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0935 ",
"NTR4171PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","75, ","12, ","1.4, ","-2.2, ","1.25, ","150, ","110, ","-, ","15.6, ","720, ","-, ","-, ","95, ","65, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1303 ",
"NTR4501NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","12, ","1.2, ","3.2, ","1.25, ","105, ","80, ","1.9, ","2.4, ","200, ","0.6, ","3, ","80, ","50, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0663 ",
"NTR4502PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","155, ","20, ","3, ","-1.95, ","1.25, ","-, ","240, ","0.81, ","6, ","200, ","1.7, ","-, ","80, ","50, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0717 ",
"NTR4503NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","85, ","20, ","3, ","0.14, ","0.73, ","-, ","105, ","1, ","3.6, ","135, ","0.7, ","4, ","52, ","15, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0945 ",
"NTR5103NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","60, ","2500, ","30, ","2.6, ","0.31, ","0.42, ","-, ","3000, ","3, ","0.81, ","26.7, ","0.08, ","-, ","4.6, ","2.9, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0239 ",
"NTR5105PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-60, ","5000, ","±20, ","3, ","-0.2, ","0.347, ","-, ","6000, ","7.5, ","1, ","30.3, ","0.3, ","-, ","4.7, ","3.2, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0287 ",
"NTR5198NLT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","60, ","155, ","20, ","2.5, ","2.2, ","1.5, ","-, ","205, ","6.4, ","11, ","182, ","1.5, ","6, ","22, ","17, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0636 ",
"NTRV4101PT1G","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","8, ","-1.2, ","3.2, ","0.73, ","90, ","70, ","0.9, ","7.5, ","675, ","2.2, ","1008, ","100, ","75, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1365 ",
"NTS2101PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-8, ","-, ","8, "," -, ","1.4, ","0.29, ","78, ","65, ","6.4, ","6.4, ","640, ","1.5, ","9.5, ","120, ","82, ","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0904 ",
"NTS4001NT3G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","-, ","20, ","1.5, ","0.27, ","0.33, ","1500, ","1000, ","0.9, ","0.9, ","20, ","0.2, ","-, ","19, ","7.25, ","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0357 ",
"NTS4001NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","-, ","20, ","1.5, ","0.27, ","0.33, ","1500, ","1000, ","0.9, ","0.9, ","20, ","0.2, ","-, ","19, ","7.25, ","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0575 ",
"NTS4101PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","8, ","1.5, ","1.37, ","0.329, ","104, ","83, ","1.2, ","6.4, ","603, ","1.5, ","4.25, ","90, ","62, ","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0587 ",
"NTS4173PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","150, ","12, ","-1.5, ","-1.3, ","0.29, ","280, ","200, ","54, ","4.8, ","430, ","1.5, ","7, ","55, ","40, ","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0555 ",
"NTS4409NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","25, ","-, ","8, ","1.5, ","0.75, ","0.28, ","400, ","350, ","20, ","1.2, ","49, ","0.3, ","-, ","22.4, ","8, ","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0935 ",
"NTUD3169CZT5G","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","±20, ","-, ","8, ","1, ","0.22, ","0.125, ","N: 2000.00 , P: 600.00, ","N:1500.00, P: 5000, ","1.7, ","-, ","N: 12.5, P: 13.5, ","-, ","-, ","3.6, ","2.6, ","SOT-963 ","1 ","260 ","0.0405 ",
"NTUD3170NZT5G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","8, ","1, ","0.22, ","0.125, ","Q1=Q2=2000, ","Q1=Q2=1500, ","1.5, ","-, ","12.5, ","-, ","-, ","3.6, ","2.6, ","SOT-963 ","1 ","260 ","0.0565 ",
"NTZD3152PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","6, ","1, ","-0.4, ","0.25, ","Q1=Q2=600, ","Q1=Q2=500, ","1.5, ","1.7, ","105, ","0.4, ","-, ","15, ","10, ","SOT-563 ","1 ","260 ","0.0507 ",
"NTZD3154NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","6, ","1, ","0.5, ","0.25, ","Q1=Q2=700, ","Q1=Q2=550, ","-, ","1.5, ","80, ","0.35, ","-, ","13, ","10, ","SOT-563 ","1 ","260 ","0.0528 ",
"NTZD3154NT2G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","6, ","1, ","0.5, ","0.25, ","Q1=Q2=700, ","Q1=Q2=550, ","-, ","1.5, ","80, ","0.35, ","-, ","13, ","10, ","SOT-563 ","1 ","260 ","0.0532 ",
"NTZD3155CT1G","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","±20, ","-, ","6, ","1, ","0.54, ","0.25, ","N: 500.00, P: 600.00, ","N:400.00, P: 500.00, ","0.7, ","1.5, ","N: 80, P: 105, ","0.35, ","-, ","13, ","10, ","SOT-563 ","1 ","260 ","0.0891 ",
"NTZD3155CT2G","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","±20, ","-, ","6, ","1, ","0.54, ","0.25, ","N: 500.00, P: 600.00, ","N:400.00, P: 500.00, ","0.7, ","1.5, ","N: 80, P: 105, ","0.35, ","-, ","13, ","10, ","SOT-563 ","1 ","260 ","0.0523 ",
"NTZD5110NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","60, ","Q1=Q2=1600, ","20, ","2.5, ","0.3, ","0.25, ","-, ","Q1=Q2=2500, ","-, ","0.7, ","24.5, ","0.1, ","-, ","4.2, ","2.2, ","SOT-563 ","1 ","260 ","0.0609 ",
"NTZS3151PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","8, ","1, ","0.9, ","0.21, ","144, ","120, ","1.82, ","5.6, ","458, ","1.2, ","-, ","61, ","38, ","SOT-563 ","1 ","260 ","0.0576 ",
"NVA4001NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","10, ","1.5, ","0.238, ","0.3, ","3500, ","3000, ","-, ","-, ","11.5, ","-, ","-, ","10, ","3.5, ","SC-75-3 ","1 ","260 ","0.0737 ",
"NVA4153NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","6, ","1.1, ","0.915, ","0.3, ","170, ","127, ","-, ","1.82, ","110, ","-, ","-, ","16, ","12, ","SC-75-3 ","1 ","260 ","0.0 ",
"NVE4153NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","6, ","1.1, ","0.915, ","0.3, ","170, ","127, ","-, ","1.82, ","110, ","0.42, ","-, ","16, ","12, ","SC-89-3 ","1 ","260 ","0.1963 ",
"NVF2955T1G","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Standard, ","0, ","NA, ","0, ","-60, ","170, ","20, ","-4, ","2.6, ","2.3, ","-, ","-, ","-, ","14.3, ","492, ","5.2, ","0.139, ","165, ","50, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.6064 ",
"NVF3055L108T1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","60, ","-, ","15, ","2, ","3, ","2.1, ","-, ","120, ","18, ","7.6, ","313, ","-, ","44, ","112, ","40, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.4935 ",
"NVF5P03T3G","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","100, ","20, ","-3, ","5.2, ","3.13, ","-, ","150, ","-, ","15, ","500, ","-, ","36, ","153, ","58, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.4298 ",
"NVF6P02T3G","Active, Not Rec","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","1, ","-1, ","-10, ","8.3, ","70, ","50, ","-, ","15, ","900, ","6, ","36, ","350, ","90, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.6529 ",
"NVGS3130NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","8, ","1.4, ","5.6, ","1.1, ","32, ","24, ","-, ","13.2, ","935, ","4.2, ","8.8, ","169, ","104, ","TSOP-6 ","1 ","260 ","0.6023 ",
"NVGS4111PT1G","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","38, ","20, ","-3, ","4.7, ","1.25, ","-, ","68, ","-, ","15.25, ","750, ","3.4, ","8, ","140, ","105, ","TSOP-6 ","1 ","260 ","0.3164 ",
"NVGS4141NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","21.5, ","20, ","3, ","3, ","1, ","-, ","30, ","2.2, ","12, ","560, ","3, ","8, ","115, ","75, ","TSOP-6 ","1 ","260 ","0.4654 ",
"NVGS5120PT1G","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Standard, ","0, ","NA, ","0, ","-60, ","111, ","20, ","-3, ","-3, ","1.5, ","-, ","-, ","-, ","18.1, ","942, ","3.6, ","15.1, ","72, ","48, ","TSOP-6 ","1 ","260 ","0.4498 ",
"NVJD4152PT1G","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","215, ","12, ","-1.2, ","0.88, ","0.272, ","-, ","345, ","1.3, ","2.2, ","155, ","0.65, ","-, ","25, ","18, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0 ",
"NVJD4158CT1G","Active","H Pb A P ","Complementary, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","~NA~, ","20, ","1.5, ","-0.88, ","0.27, ","1500, ","1000, ","0.9, ","2.2, ","155, ","0.2, ","~NA~, ","19, ","7.25, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0 ",
"NVJD4401NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","12, ","1.5, ","0.63, ","0.27, ","Q1=Q2=445, ","Q1=Q2=375, ","8.6, ","1.3, ","33, ","0.4, ","-, ","13, ","2.8, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.2387 ",
"NVJD5121NT2G","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-60, ","1600, ","20, ","2.5, ","0.295, ","0.25, ","~NA~, ","2500, ","0.9, ","0.9, ","26, ","0.28, ","~NA~, ","4.4, ","2.5, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.08 ",
"NVJD5121NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","60, ","Q1=Q2=1600, ","20, ","2.5, ","0.295, ","0.25, ","-, ","Q1=Q2=2500, ","10, ","0.9, ","26, ","0.28, ","-, ","4.4, ","2.5, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0818 ",
"NVJS3151PT1G","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-12, ","-, ","12, ","-1.2, ","-3.3, ","0.625, ","67, ","45, ","0.75, ","8.6, ","850, ","2.2, ","-, ","170, ","110, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0 ",
"NVJS4151PT1G","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","12, ","1.2, ","-4.2, ","1.2, ","70, ","55, ","0.75, ","10, ","850, ","2.8, ","0.23, ","160, ","110, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.2446 ",
"NVJS4405NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","25, ","350, ","8, ","1.5, ","1.2, ","0.63, ","400, ","350, ","5, ","0.75, ","49, ","0.2, ","-, ","30, ","12, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.1028 ",
"NVMD3P03R2G","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SOIC-8N, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","Q1=Q2=85, ","20, ","-2.5, ","-3.05, ","1.25, ","-, ","Q1=Q2=125, ","-, ","16, ","520, ","4.5, ","0.03, ","170, ","70, ","SOIC-8 ","1 ","260 ","0.0 ",
"NVMD4N03R2G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SOIC-8N, ","Small Signal, ","Standard, ","0, ","NA, ","0, ","30, ","Q1: 60.0, Q2: 60.0, ","20, ","3, ","4, ","2, ","-, ","-, ","-, ","8, ","285, ","-, ","8, ","95, ","35, ","SOIC-8 ","1 ","260 ","0.6956 ",
"NVMD6N04R2G","Active, Not Rec","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SOIC-8N, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","40, ","Q1=Q2=34, ","20, ","3, ","5.8, ","2, ","-, ","Q1=Q2=43, ","11, ","20, ","723, ","5.5, ","20, ","156, ","53, ","SOIC-8 ","1 ","260 ","0.8906 ",
"NVMS5P02R2G","Active, Not Rec","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SOIC-8N, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","10, ","-1.25, ","5.4, ","2.5, ","48, ","33, ","1.15, ","20, ","1375, ","7, ","0.03, ","510, ","200, ","SOIC-8 ","1 ","260 ","0.5891 ",
"NVNJWS0K9N10MCLTAG","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","DFN-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","100, ","1170, ","20, ","3, ","1.33, ","4.66, ","~NA~, ","1820, ","~NA~, ","0.9, ","31, ","0.2, ","-, ","7.9, ","0.3, ","XDFNW3 1.00x1.00x0.38 0.65P ","1 ","260 ","0.0 ",
"NVNJWS1K6N061LTAG","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","DFN-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","60, ","1600, ","20, ","2.5, ","0.853, ","2.617, ","~NA~, ","2.5, ","0.9, ","0.9, ","26, ","0.28, ","-, ","4.4, ","2.5, ","XDFNW3 1.00x1.00x0.38 0.65P ","1 ","260 ","0.0 ",
"NVNJWS200N031LTAG","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","DFN-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","~NA~, ","8, ","1.5, ","3.3, ","1.8, ","250, ","200, ","1.4, ","~NA~, ","89, ","0.3, ","-, ","15, ","8.3, ","XDFNW3 1.00x1.00x0.38 0.65P ","1 ","260 ","0.1687 ",
"NVNJWS5K0P061LTAG","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","DFN-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-60, ","5, ","20, ","-3, ","-0.482, ","2.617, ","~NA~, ","6, ","0.2, ","-, ","29, ","0.3, ","~NA~, ","4.2, ","2.4, ","XDFNW3 1.00x1.00x0.38 0.65P ","1 ","260 ","0.0 ",
"NVR1P02T1G","Active, Not Rec","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","180, ","20, ","-2.3, ","-1, ","0.4, ","-, ","280, ","2.4, ","2.5, ","165, ","-, ","8, ","110, ","35, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1609 ",
"NVR4003NT3G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","-, ","20, ","1.4, ","0.5, ","0.69, ","2000, ","1500, ","2.3, ","1.15, ","21, ","0.23, ","-, ","19.7, ","8.1, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0693 ",
"NVR4501NT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","12, ","1.2, ","3.2, ","1.25, ","105, ","80, ","2.8, ","2.4, ","200, ","-, ","-, ","80, ","50, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1795 ",
"NVR5124PLT1G","Active","H Pb A P ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-60, ","230, ","20, ","-2.5, ","1.1, ","-0.47, ","-, ","365, ","0.9, ","4.3, ","240, ","1, ","10, ","27.6, ","18.5, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1817 ",
